,Season,labels
5888,Season 2,anger
5889,Season 2,anger
5890,Season 2,disgust
5891,Season 2,anger
5892,Season 2,anger
5893,Season 2,anger
5894,Season 2,anger
5895,Season 2,neutral
5896,Season 2,neutral
5897,Season 2,anger
5898,Season 2,anger
5899,Season 2,anger
5900,Season 2,anger
5901,Season 2,sadness
5902,Season 2,anger
5903,Season 2,neutral
5904,Season 2,neutral
5905,Season 2,joy
5906,Season 2,anger
5907,Season 2,neutral
5908,Season 2,anger
5909,Season 2,neutral
5910,Season 2,disgust
5911,Season 2,neutral
5912,Season 2,fear
5913,Season 2,neutral
5914,Season 2,neutral
5915,Season 2,anger
5916,Season 2,anger
5917,Season 2,neutral
5918,Season 2,sadness
5919,Season 2,neutral
5920,Season 2,neutral
5921,Season 2,disgust
5922,Season 2,neutral
5923,Season 2,surprise
5924,Season 2,anger
5925,Season 2,anger
5926,Season 2,disgust
5927,Season 2,neutral
5928,Season 2,neutral
5929,Season 2,surprise
5930,Season 2,surprise
5931,Season 2,anger
5932,Season 2,neutral
5933,Season 2,neutral
5934,Season 2,neutral
5935,Season 2,neutral
5936,Season 2,disgust
5937,Season 2,neutral
5938,Season 2,anger
5939,Season 2,neutral
5940,Season 2,surprise
5941,Season 2,neutral
5942,Season 2,anger
5943,Season 2,neutral
5944,Season 2,sadness
5945,Season 2,neutral
5946,Season 2,neutral
5947,Season 2,surprise
5948,Season 2,anger
5949,Season 2,sadness
5950,Season 2,anger
5951,Season 2,surprise
5952,Season 2,anger
5953,Season 2,anger
5954,Season 2,neutral
5955,Season 2,disgust
5956,Season 2,disgust
5957,Season 2,disgust
5958,Season 2,neutral
5959,Season 2,disgust
5960,Season 2,anger
5961,Season 2,neutral
5962,Season 2,surprise
5963,Season 2,neutral
5964,Season 2,anger
5965,Season 2,surprise
5966,Season 2,surprise
5967,Season 2,surprise
5968,Season 2,sadness
5969,Season 2,surprise
5970,Season 2,neutral
5971,Season 2,neutral
5972,Season 2,anger
5973,Season 2,disgust
5974,Season 2,disgust
5975,Season 2,neutral
5976,Season 2,neutral
5977,Season 2,anger
5978,Season 2,neutral
5979,Season 2,anger
5980,Season 2,fear
5981,Season 2,disgust
5982,Season 2,disgust
5983,Season 2,anger
5984,Season 2,fear
5985,Season 2,fear
5986,Season 2,surprise
5987,Season 2,anger
5988,Season 2,disgust
5989,Season 2,anger
5990,Season 2,neutral
5991,Season 2,neutral
5992,Season 2,sadness
5993,Season 2,sadness
5994,Season 2,disgust
5995,Season 2,joy
5996,Season 2,neutral
5997,Season 2,neutral
5998,Season 2,anger
5999,Season 2,fear
6000,Season 2,anger
6001,Season 2,disgust
6002,Season 2,neutral
6003,Season 2,anger
6004,Season 2,neutral
6005,Season 2,anger
6006,Season 2,neutral
6007,Season 2,neutral
6008,Season 2,fear
6009,Season 2,neutral
6010,Season 2,surprise
6011,Season 2,neutral
6012,Season 2,sadness
6013,Season 2,neutral
6014,Season 2,neutral
6015,Season 2,anger
6016,Season 2,surprise
6017,Season 2,neutral
6018,Season 2,surprise
6019,Season 2,disgust
6020,Season 2,joy
6021,Season 2,surprise
6022,Season 2,neutral
6023,Season 2,neutral
6024,Season 2,fear
6025,Season 2,joy
6026,Season 2,neutral
6027,Season 2,neutral
6028,Season 2,fear
6029,Season 2,sadness
6030,Season 2,neutral
6031,Season 2,fear
6032,Season 2,neutral
6033,Season 2,anger
6034,Season 2,anger
6035,Season 2,neutral
6036,Season 2,disgust
6037,Season 2,neutral
6038,Season 2,neutral
6039,Season 2,surprise
6040,Season 2,neutral
6041,Season 2,surprise
6042,Season 2,neutral
6043,Season 2,anger
6044,Season 2,neutral
6045,Season 2,anger
6046,Season 2,sadness
6047,Season 2,anger
6048,Season 2,sadness
6049,Season 2,anger
6050,Season 2,disgust
6051,Season 2,anger
6052,Season 2,neutral
6053,Season 2,neutral
6054,Season 2,neutral
6055,Season 2,neutral
6056,Season 2,disgust
6057,Season 2,disgust
6058,Season 2,neutral
6059,Season 2,neutral
6060,Season 2,neutral
6061,Season 2,neutral
6062,Season 2,anger
6063,Season 2,neutral
6064,Season 2,anger
6065,Season 2,anger
6066,Season 2,disgust
6067,Season 2,anger
6068,Season 2,anger
6069,Season 2,surprise
6070,Season 2,neutral
6071,Season 2,anger
6072,Season 2,neutral
6073,Season 2,anger
6074,Season 2,fear
6075,Season 2,neutral
6076,Season 2,neutral
6077,Season 2,neutral
6078,Season 2,neutral
6079,Season 2,neutral
6080,Season 2,neutral
6081,Season 2,disgust
6082,Season 2,neutral
6083,Season 2,fear
6084,Season 2,fear
6085,Season 2,neutral
6086,Season 2,neutral
6087,Season 2,neutral
6088,Season 2,anger
6089,Season 2,neutral
6090,Season 2,fear
6091,Season 2,disgust
6092,Season 2,neutral
6093,Season 2,anger
6094,Season 2,anger
6095,Season 2,neutral
6096,Season 2,surprise
6097,Season 2,neutral
6098,Season 2,surprise
6099,Season 2,joy
6100,Season 2,disgust
6101,Season 2,neutral
6102,Season 2,disgust
6103,Season 2,neutral
6104,Season 2,anger
6105,Season 2,anger
6106,Season 2,neutral
6107,Season 2,fear
6108,Season 2,neutral
6109,Season 2,surprise
6110,Season 2,sadness
6111,Season 2,neutral
6112,Season 2,anger
6113,Season 2,neutral
6114,Season 2,surprise
6115,Season 2,joy
6116,Season 2,neutral
6117,Season 2,neutral
6118,Season 2,disgust
6119,Season 2,neutral
6120,Season 2,neutral
6121,Season 2,neutral
6122,Season 2,neutral
6123,Season 2,anger
6124,Season 2,surprise
6125,Season 2,surprise
6126,Season 2,surprise
6127,Season 2,anger
6128,Season 2,fear
6129,Season 2,neutral
6130,Season 2,neutral
6131,Season 2,neutral
6132,Season 2,neutral
6133,Season 2,neutral
6134,Season 2,surprise
6135,Season 2,neutral
6136,Season 2,anger
6137,Season 2,fear
6138,Season 2,neutral
6139,Season 2,disgust
6140,Season 2,disgust
6141,Season 2,neutral
6142,Season 2,disgust
6143,Season 2,neutral
6144,Season 2,neutral
6145,Season 2,anger
6146,Season 2,neutral
6147,Season 2,neutral
6148,Season 2,neutral
6149,Season 2,disgust
6150,Season 2,neutral
6151,Season 2,disgust
6152,Season 2,disgust
6153,Season 2,neutral
6154,Season 2,neutral
6155,Season 2,neutral
6156,Season 2,neutral
6157,Season 2,neutral
6158,Season 2,neutral
6159,Season 2,neutral
6160,Season 2,neutral
6161,Season 2,disgust
6162,Season 2,anger
6163,Season 2,neutral
6164,Season 2,disgust
6165,Season 2,neutral
6166,Season 2,neutral
6167,Season 2,neutral
6168,Season 2,neutral
6169,Season 2,surprise
6170,Season 2,neutral
6171,Season 2,anger
6172,Season 2,neutral
6173,Season 2,neutral
6174,Season 2,sadness
6175,Season 2,neutral
6176,Season 2,disgust
6177,Season 2,surprise
6178,Season 2,neutral
6179,Season 2,neutral
6180,Season 2,neutral
6181,Season 2,anger
6182,Season 2,disgust
6183,Season 2,neutral
6184,Season 2,neutral
6185,Season 2,anger
6186,Season 2,neutral
6187,Season 2,neutral
6188,Season 2,disgust
6189,Season 2,neutral
6190,Season 2,disgust
6191,Season 2,disgust
6192,Season 2,neutral
6193,Season 2,neutral
6194,Season 2,neutral
6195,Season 2,neutral
6196,Season 2,neutral
6197,Season 2,fear
6198,Season 2,neutral
6199,Season 2,anger
6200,Season 2,disgust
6201,Season 2,neutral
6202,Season 2,fear
6203,Season 2,neutral
6204,Season 2,surprise
6205,Season 2,disgust
6206,Season 2,neutral
6207,Season 2,neutral
6208,Season 2,neutral
6209,Season 2,neutral
6210,Season 2,neutral
6211,Season 2,surprise
6212,Season 2,neutral
6213,Season 2,sadness
6214,Season 2,anger
6215,Season 2,neutral
6216,Season 2,anger
6217,Season 2,neutral
6218,Season 2,fear
6219,Season 2,neutral
6220,Season 2,disgust
6221,Season 2,neutral
6222,Season 2,anger
6223,Season 2,neutral
6224,Season 2,joy
6225,Season 2,joy
6226,Season 2,surprise
6227,Season 2,disgust
6228,Season 2,neutral
6229,Season 2,joy
6230,Season 2,anger
6231,Season 2,anger
6232,Season 2,disgust
6233,Season 2,neutral
6234,Season 2,neutral
6235,Season 2,neutral
6236,Season 2,neutral
6237,Season 2,neutral
6238,Season 2,anger
6239,Season 2,neutral
6240,Season 2,surprise
6241,Season 2,neutral
6242,Season 2,sadness
6243,Season 2,neutral
6244,Season 2,neutral
6245,Season 2,neutral
6246,Season 2,sadness
6247,Season 2,anger
6248,Season 2,surprise
6249,Season 2,fear
6250,Season 2,joy
6251,Season 2,sadness
6252,Season 2,neutral
6253,Season 2,fear
6254,Season 2,anger
6255,Season 2,anger
6256,Season 2,anger
6257,Season 2,neutral
6258,Season 2,neutral
6259,Season 2,neutral
6260,Season 2,neutral
6261,Season 2,anger
6262,Season 2,anger
6263,Season 2,anger
6264,Season 2,neutral
6265,Season 2,joy
6266,Season 2,anger
6267,Season 2,neutral
6268,Season 2,neutral
6269,Season 2,disgust
6270,Season 2,surprise
6271,Season 2,fear
6272,Season 2,sadness
6273,Season 2,anger
6274,Season 2,anger
6275,Season 2,neutral
6276,Season 2,neutral
6277,Season 2,neutral
6278,Season 2,neutral
6279,Season 2,joy
6280,Season 2,neutral
6281,Season 2,neutral
6282,Season 2,disgust
6283,Season 2,sadness
6284,Season 2,neutral
6285,Season 2,neutral
6286,Season 2,anger
6287,Season 2,neutral
6288,Season 2,anger
6289,Season 2,anger
6290,Season 2,neutral
6291,Season 2,anger
6292,Season 2,neutral
6293,Season 2,neutral
6294,Season 2,neutral
6295,Season 2,surprise
6296,Season 2,neutral
6297,Season 2,anger
6298,Season 2,sadness
6299,Season 2,fear
6300,Season 2,neutral
6301,Season 2,neutral
6302,Season 2,neutral
6303,Season 2,neutral
6304,Season 2,neutral
6305,Season 2,anger
6306,Season 2,neutral
6307,Season 2,joy
6308,Season 2,anger
6309,Season 2,neutral
6310,Season 2,surprise
6311,Season 2,disgust
6312,Season 2,surprise
6313,Season 2,disgust
6314,Season 2,neutral
6315,Season 2,joy
6316,Season 2,anger
6317,Season 2,joy
6318,Season 2,neutral
6319,Season 2,neutral
6320,Season 2,neutral
6321,Season 2,neutral
6322,Season 2,surprise
6323,Season 2,disgust
6324,Season 2,neutral
6325,Season 2,disgust
6326,Season 2,joy
6327,Season 2,anger
6328,Season 2,neutral
6329,Season 2,neutral
6330,Season 2,neutral
6331,Season 2,neutral
6332,Season 2,anger
6333,Season 2,surprise
6334,Season 2,joy
6335,Season 2,joy
6336,Season 2,joy
6337,Season 2,fear
6338,Season 2,sadness
6339,Season 2,neutral
6340,Season 2,disgust
6341,Season 2,sadness
6342,Season 2,sadness
6343,Season 2,anger
6344,Season 2,neutral
6345,Season 2,joy
6346,Season 2,joy
6347,Season 2,disgust
6348,Season 2,joy
6349,Season 2,surprise
6350,Season 2,neutral
6351,Season 2,neutral
6352,Season 2,anger
6353,Season 2,anger
6354,Season 2,disgust
6355,Season 2,fear
6356,Season 2,neutral
6357,Season 2,neutral
6358,Season 2,neutral
6359,Season 2,joy
6360,Season 2,neutral
6361,Season 2,surprise
6362,Season 2,sadness
6363,Season 2,neutral
6364,Season 2,neutral
6365,Season 2,neutral
6366,Season 2,neutral
6367,Season 2,neutral
6368,Season 2,neutral
6369,Season 2,anger
6370,Season 2,neutral
6371,Season 2,neutral
6372,Season 2,anger
6373,Season 2,neutral
6374,Season 2,neutral
6375,Season 2,surprise
6376,Season 2,sadness
6377,Season 2,neutral
6378,Season 2,anger
6379,Season 2,neutral
6380,Season 2,neutral
6381,Season 2,surprise
6382,Season 2,neutral
6383,Season 2,anger
6384,Season 2,anger
6385,Season 2,sadness
6386,Season 2,neutral
6387,Season 2,neutral
6388,Season 2,neutral
6389,Season 2,neutral
6390,Season 2,neutral
6391,Season 2,neutral
6392,Season 2,neutral
6393,Season 2,neutral
6394,Season 2,sadness
6395,Season 2,neutral
6396,Season 2,joy
6397,Season 2,neutral
6398,Season 2,neutral
6399,Season 2,anger
6400,Season 2,neutral
6401,Season 2,fear
6402,Season 2,fear
6403,Season 2,anger
6404,Season 2,neutral
6405,Season 2,neutral
6406,Season 2,anger
6407,Season 2,neutral
6408,Season 2,neutral
6409,Season 2,neutral
6410,Season 2,neutral
6411,Season 2,surprise
6412,Season 2,fear
6413,Season 2,neutral
6414,Season 2,neutral
6415,Season 2,neutral
6416,Season 2,fear
6417,Season 2,neutral
6418,Season 2,neutral
6419,Season 2,sadness
6420,Season 2,joy
6421,Season 2,neutral
6422,Season 2,disgust
6423,Season 2,neutral
6424,Season 2,joy
6425,Season 2,neutral
6426,Season 2,disgust
6427,Season 2,neutral
6428,Season 2,neutral
6429,Season 2,anger
6430,Season 2,neutral
6431,Season 2,sadness
6432,Season 2,sadness
6433,Season 2,joy
6434,Season 2,neutral
6435,Season 2,disgust
6436,Season 2,neutral
6437,Season 2,neutral
6438,Season 2,disgust
6439,Season 2,neutral
6440,Season 2,surprise
6441,Season 2,sadness
6442,Season 2,neutral
6443,Season 2,neutral
6444,Season 2,neutral
6445,Season 2,fear
6446,Season 2,joy
6447,Season 2,neutral
6448,Season 2,disgust
6449,Season 2,surprise
6450,Season 2,neutral
6451,Season 2,fear
6452,Season 2,surprise
6453,Season 2,neutral
6454,Season 2,neutral
6455,Season 2,neutral
6456,Season 2,neutral
6457,Season 2,fear
6458,Season 2,neutral
6459,Season 2,neutral
6460,Season 2,neutral
6461,Season 2,surprise
6462,Season 2,disgust
6463,Season 2,disgust
6464,Season 2,neutral
6465,Season 2,fear
6466,Season 2,surprise
6467,Season 2,surprise
6468,Season 2,disgust
6469,Season 2,joy
6470,Season 2,neutral
6471,Season 2,surprise
6472,Season 2,neutral
6473,Season 2,neutral
6474,Season 2,neutral
6475,Season 2,neutral
6476,Season 2,disgust
6477,Season 2,anger
6478,Season 2,anger
6479,Season 2,neutral
6480,Season 2,surprise
6481,Season 2,neutral
6482,Season 2,neutral
6483,Season 2,surprise
6484,Season 2,joy
6485,Season 2,neutral
6486,Season 2,neutral
6487,Season 2,neutral
6488,Season 2,neutral
6489,Season 2,neutral
6490,Season 2,joy
6491,Season 2,neutral
6492,Season 2,neutral
6493,Season 2,surprise
6494,Season 2,neutral
6495,Season 2,neutral
6496,Season 2,neutral
6497,Season 2,disgust
6498,Season 2,disgust
6499,Season 2,disgust
6500,Season 2,anger
6501,Season 2,fear
6502,Season 2,neutral
6503,Season 2,disgust
6504,Season 2,disgust
6505,Season 2,disgust
6506,Season 2,sadness
6507,Season 2,disgust
6508,Season 2,disgust
6509,Season 2,neutral
6510,Season 2,neutral
6511,Season 2,surprise
6512,Season 2,disgust
6513,Season 2,neutral
6514,Season 2,neutral
6515,Season 2,neutral
6516,Season 2,anger
6517,Season 2,neutral
6518,Season 2,neutral
6519,Season 2,fear
6520,Season 2,neutral
6521,Season 2,neutral
6522,Season 2,neutral
6523,Season 2,anger
6524,Season 2,anger
6525,Season 2,surprise
6526,Season 2,neutral
6527,Season 2,anger
6528,Season 2,neutral
6529,Season 2,surprise
6530,Season 2,neutral
6531,Season 2,disgust
6532,Season 2,neutral
6533,Season 2,anger
6534,Season 2,surprise
6535,Season 2,joy
6536,Season 2,neutral
6537,Season 2,neutral
6538,Season 2,disgust
6539,Season 2,fear
6540,Season 2,fear
6541,Season 2,neutral
6542,Season 2,fear
6543,Season 2,neutral
6544,Season 2,neutral
6545,Season 2,anger
6546,Season 2,anger
6547,Season 2,anger
6548,Season 2,neutral
6549,Season 2,anger
6550,Season 2,anger
6551,Season 2,neutral
6552,Season 2,neutral
6553,Season 2,neutral
6554,Season 2,anger
6555,Season 2,anger
6556,Season 2,anger
6557,Season 2,neutral
6558,Season 2,sadness
6559,Season 2,surprise
6560,Season 2,neutral
6561,Season 2,joy
6562,Season 2,fear
6563,Season 2,neutral
6564,Season 2,neutral
6565,Season 2,fear
6566,Season 2,neutral
6567,Season 2,fear
6568,Season 2,neutral
6569,Season 2,anger
6570,Season 2,neutral
6571,Season 2,disgust
6572,Season 2,surprise
6573,Season 2,joy
6574,Season 2,neutral
6575,Season 2,disgust
6576,Season 2,surprise
6577,Season 2,neutral
6578,Season 2,surprise
6579,Season 2,neutral
6580,Season 2,surprise
6581,Season 2,neutral
6582,Season 2,anger
6583,Season 2,anger
6584,Season 2,disgust
6585,Season 2,neutral
6586,Season 2,neutral
6587,Season 2,disgust
6588,Season 2,fear
6589,Season 2,neutral
6590,Season 2,joy
6591,Season 2,neutral
6592,Season 2,neutral
6593,Season 2,surprise
6594,Season 2,neutral
6595,Season 2,surprise
6596,Season 2,sadness
6597,Season 2,neutral
6598,Season 2,anger
6599,Season 2,joy
6600,Season 2,neutral
6601,Season 2,neutral
6602,Season 2,disgust
6603,Season 2,neutral
6604,Season 2,anger
6605,Season 2,anger
6606,Season 2,anger
6607,Season 2,neutral
6608,Season 2,anger
6609,Season 2,anger
6610,Season 2,anger
6611,Season 2,neutral
6612,Season 2,anger
6613,Season 2,surprise
6614,Season 2,disgust
6615,Season 2,neutral
6616,Season 2,neutral
6617,Season 2,joy
6618,Season 2,neutral
6619,Season 2,disgust
6620,Season 2,neutral
6621,Season 2,neutral
6622,Season 2,neutral
6623,Season 2,joy
6624,Season 2,neutral
6625,Season 2,neutral
6626,Season 2,surprise
6627,Season 2,neutral
6628,Season 2,neutral
6629,Season 2,fear
6630,Season 2,anger
6631,Season 2,surprise
6632,Season 2,anger
6633,Season 2,neutral
6634,Season 2,fear
6635,Season 2,neutral
6636,Season 2,neutral
6637,Season 2,surprise
6638,Season 2,joy
6639,Season 2,anger
6640,Season 2,surprise
6641,Season 2,anger
6642,Season 2,neutral
6643,Season 2,surprise
6644,Season 2,neutral
6645,Season 2,fear
6646,Season 2,joy
6647,Season 2,neutral
6648,Season 2,anger
6649,Season 2,disgust
6650,Season 2,anger
6651,Season 2,neutral
6652,Season 2,anger
6653,Season 2,disgust
6654,Season 2,anger
6655,Season 2,anger
6656,Season 2,neutral
6657,Season 2,anger
6658,Season 2,surprise
6659,Season 2,anger
6660,Season 2,anger
6661,Season 2,neutral
6662,Season 2,neutral
6663,Season 2,surprise
6664,Season 2,disgust
6665,Season 2,neutral
6666,Season 2,anger
6667,Season 2,anger
6668,Season 2,anger
6669,Season 2,neutral
6670,Season 2,neutral
6671,Season 2,anger
6672,Season 2,neutral
6673,Season 2,anger
6674,Season 2,fear
6675,Season 2,anger
6676,Season 2,neutral
6677,Season 2,surprise
6678,Season 2,neutral
6679,Season 2,neutral
6680,Season 2,anger
6681,Season 2,neutral
6682,Season 2,surprise
6683,Season 2,neutral
6684,Season 2,neutral
6685,Season 2,anger
6686,Season 2,anger
6687,Season 2,disgust
6688,Season 2,fear
6689,Season 2,sadness
6690,Season 2,sadness
6691,Season 2,sadness
6692,Season 2,anger
6693,Season 2,anger
6694,Season 2,fear
6695,Season 2,neutral
6696,Season 2,fear
6697,Season 2,fear
6698,Season 2,sadness
6699,Season 2,disgust
6700,Season 2,disgust
6701,Season 2,neutral
6702,Season 2,fear
6703,Season 2,surprise
6704,Season 2,sadness
6705,Season 2,neutral
6706,Season 2,neutral
6707,Season 2,neutral
6708,Season 2,neutral
6709,Season 2,neutral
6710,Season 2,neutral
6711,Season 2,neutral
6712,Season 2,anger
6713,Season 2,anger
6714,Season 2,neutral
6715,Season 2,disgust
6716,Season 2,anger
6717,Season 2,anger
6718,Season 2,anger
6719,Season 2,surprise
6720,Season 2,anger
6721,Season 2,neutral
6722,Season 2,neutral
6723,Season 2,neutral
6724,Season 2,surprise
6725,Season 2,disgust
6726,Season 2,neutral
6727,Season 2,sadness
6728,Season 2,disgust
6729,Season 2,neutral
6730,Season 2,disgust
6731,Season 2,fear
6732,Season 2,neutral
6733,Season 2,neutral
6734,Season 2,neutral
6735,Season 2,joy
6736,Season 2,anger
6737,Season 2,anger
6738,Season 2,anger
6739,Season 2,sadness
6740,Season 2,neutral
6741,Season 2,sadness
6742,Season 2,neutral
6743,Season 2,neutral
6744,Season 2,disgust
6745,Season 2,neutral
6746,Season 2,surprise
6747,Season 2,fear
6748,Season 2,neutral
6749,Season 2,neutral
6750,Season 2,sadness
6751,Season 2,joy
6752,Season 2,neutral
6753,Season 2,neutral
6754,Season 2,joy
6755,Season 2,neutral
6756,Season 2,neutral
6757,Season 2,neutral
6758,Season 2,neutral
6759,Season 2,neutral
6760,Season 2,joy
6761,Season 2,neutral
6762,Season 2,anger
6763,Season 2,surprise
6764,Season 2,sadness
6765,Season 2,neutral
6766,Season 2,joy
6767,Season 2,sadness
6768,Season 2,sadness
6769,Season 2,joy
6770,Season 2,anger
6771,Season 2,neutral
6772,Season 2,neutral
6773,Season 2,anger
6774,Season 2,neutral
6775,Season 2,disgust
6776,Season 2,neutral
6777,Season 2,neutral
6778,Season 2,neutral
6779,Season 2,neutral
6780,Season 2,neutral
6781,Season 2,neutral
6782,Season 2,neutral
6783,Season 2,surprise
6784,Season 2,joy
6785,Season 2,neutral
6786,Season 2,neutral
6787,Season 2,fear
6788,Season 2,neutral
6789,Season 2,neutral
6790,Season 2,surprise
6791,Season 2,surprise
6792,Season 2,fear
6793,Season 2,neutral
6794,Season 2,fear
6795,Season 2,anger
6796,Season 2,neutral
6797,Season 2,neutral
